instance class;predicted class;recall(0);recall(1);timestamp 
0;0;100.0;0.0;1304620035
0;0;100.0;0.0;1304621670
0;0;100.0;0.0;1304622089
0;0;100.0;0.0;1304628894
0;0;100.0;0.0;1304628904
0;0;100.0;0.0;1304629144
1;0;100.0;0.0;1304670122
0;0;100.0;0.0;1304670149
0;0;100.0;0.0;1304670172
0;0;100.0;0.0;1304670244
0;0;100.0;0.0;1304670364
0;0;100.0;0.0;1304670378
1;0;100.0;0.0;1304670392
0;0;100.0;0.0;1304670471
0;0;100.0;0.0;1304675049
0;0;100.0;0.0;1304676605
0;0;100.0;0.0;1304676624
0;0;100.0;0.0;1304680669
1;0;100.0;0.0;1304681407
0;0;100.0;0.0;1304681421
1;0;100.0;0.0;1304682257
0;0;100.0;0.0;1304682402
1;0;100.0;0.0;1304684333
0;0;100.0;0.0;1304688529
0;0;100.0;0.0;1304689319
0;0;100.0;0.0;1304691161
0;0;100.0;0.0;1304691246
0;0;100.0;0.0;1304691270
0;0;100.0;0.0;1304692565
1;0;100.0;0.0;1304692650
0;0;100.0;0.0;1304693137
0;0;100.0;0.0;1304693141
0;0;100.0;0.0;1304693420
0;0;100.0;0.0;1304694872
0;0;100.0;0.0;1304695414
0;0;100.0;0.0;1304695434
1;0;100.0;0.0;1304696411
1;0;100.0;0.0;1304696803
0;0;100.0;0.0;1304696813
0;0;100.0;0.0;1304700653
1;0;100.0;0.0;1304702217
0;0;100.0;0.0;1304702233
0;0;100.0;0.0;1304710078
0;0;100.0;0.0;1304711763
0;0;100.0;0.0;1304730030
0;0;100.0;0.0;1304731431
0;0;100.0;0.0;1304756917
1;0;100.0;0.0;1304790025
1;0;100.0;0.0;1304820055
0;0;100.0;0.0;1304820078
0;0;100.0;0.0;1304862459
0;0;100.0;0.0;1304927722
0;0;100.0;0.0;1304944911
1;0;100.0;0.0;1304948166
0;0;100.0;0.0;1304949830
1;0;100.0;0.0;1304950078
0;0;100.0;0.0;1304950088
0;0;100.0;0.0;1304950158
0;0;100.0;0.0;1304951155
0;0;100.0;0.0;1304951989
0;0;100.0;0.0;1304954055
0;0;100.0;0.0;1304954071
0;0;100.0;0.0;1304954859
0;0;100.0;0.0;1304955869
0;0;100.0;0.0;1304965724
0;0;100.0;0.0;1304966858
0;0;100.0;0.0;1304967236
0;0;100.0;0.0;1304967925
0;0;100.0;0.0;1304969664
0;0;100.0;0.0;1304969957
0;0;100.0;0.0;1304969965
0;0;100.0;0.0;1304970444
0;0;100.0;0.0;1304970629
0;0;100.0;0.0;1304971678
0;0;100.0;0.0;1304974629
0;0;100.0;0.0;1304977573
0;0;100.0;0.0;1304992817
0;0;100.0;0.0;1305025231
0;0;100.0;0.0;1305027196
0;0;100.0;0.0;1305027269
0;0;100.0;0.0;1305027867
1;0;100.0;0.0;1305028686
0;0;100.0;0.0;1305028704
0;0;100.0;0.0;1305030917
0;0;100.0;0.0;1305031285
0;0;100.0;0.0;1305031731
0;0;100.0;0.0;1305032444
0;0;100.0;0.0;1305032459
0;0;100.0;0.0;1305033600
0;0;100.0;0.0;1305033607
1;0;100.0;0.0;1305035342
0;0;100.0;0.0;1305035824
0;0;100.0;0.0;1305036149
0;0;100.0;0.0;1305042895
0;0;100.0;0.0;1305047201
0;0;100.0;0.0;1305047224
0;0;100.0;0.0;1305048430
0;0;100.0;0.0;1305048442
0;0;100.0;0.0;1305051835
1;0;100.0;0.0;1305054175
0;0;100.0;0.0;1305054204
0;0;100.0;0.0;1305054671
0;0;100.0;0.0;1305054764
0;0;100.0;0.0;1305054777
0;0;100.0;0.0;1305055000
0;0;100.0;0.0;1305055790
0;0;100.0;0.0;1305056197
0;0;100.0;0.0;1305056205
0;0;100.0;0.0;1305056224
0;0;100.0;0.0;1305057200
1;0;100.0;0.0;1305059225
0;0;100.0;0.0;1305059240
0;0;100.0;0.0;1305069234
0;0;100.0;0.0;1305090942
1;0;100.0;0.0;1305099300
0;0;100.0;0.0;1305099391
1;0;100.0;0.0;1305114976
0;0;100.0;0.0;1305116310
0;0;100.0;0.0;1305116569
0;0;100.0;0.0;1305118171
0;0;100.0;0.0;1305120329
0;0;100.0;0.0;1305120380
0;0;100.0;0.0;1305120393
0;0;100.0;0.0;1305121392
0;0;100.0;0.0;1305122099
0;0;100.0;0.0;1305122272
0;0;100.0;0.0;1305123220
0;0;100.0;0.0;1305123250
0;0;100.0;0.0;1305126693
0;0;100.0;0.0;1305126912
0;0;100.0;0.0;1305127917
0;0;100.0;0.0;1305127932
0;0;100.0;0.0;1305127987
0;0;100.0;0.0;1305127994
0;0;100.0;0.0;1305128081
0;0;100.0;0.0;1305131962
0;0;100.0;0.0;1305132155
0;0;100.0;0.0;1305132799
0;0;100.0;0.0;1305132872
0;0;100.0;0.0;1305132887
0;0;100.0;0.0;1305132924
0;0;100.0;0.0;1305132934
0;0;100.0;0.0;1305134144
0;0;100.0;0.0;1305134975
0;0;100.0;0.0;1305135408
0;0;100.0;0.0;1305136425
0;0;100.0;0.0;1305137617
0;0;100.0;0.0;1305137745
0;0;100.0;0.0;1305141426
0;0;100.0;0.0;1305144026
0;0;100.0;0.0;1305144210
0;0;100.0;0.0;1305145859
0;0;100.0;0.0;1305147386
0;0;100.0;0.0;1305181626
1;0;100.0;0.0;1305181649
0;0;100.0;0.0;1305188003
0;0;100.0;0.0;1305194485
0;0;100.0;0.0;1305195279
0;0;100.0;0.0;1305195346
0;0;100.0;0.0;1305195624
0;0;100.0;0.0;1305198297
0;0;100.0;0.0;1305207634
1;0;100.0;0.0;1305213571
1;0;100.0;0.0;1305213985
0;0;100.0;0.0;1305213995
1;0;100.0;0.0;1305214976
0;0;100.0;0.0;1305216202
1;0;100.0;0.0;1305219332
0;0;100.0;0.0;1305219359
0;0;100.0;0.0;1305225526
0;0;100.0;0.0;1305238159
0;0;100.0;0.0;1305256850
0;0;100.0;0.0;1305266765
0;0;100.0;0.0;1305286570
0;0;100.0;0.0;1305291051
0;0;100.0;0.0;1305291813
0;0;100.0;0.0;1305292711
0;0;100.0;0.0;1305294420
0;0;100.0;0.0;1305295024
0;0;100.0;0.0;1305295765
0;0;100.0;0.0;1305300097
0;0;100.0;0.0;1305300116
0;0;100.0;0.0;1305302470
0;0;100.0;0.0;1305304112
1;0;100.0;0.0;1305304195
0;0;100.0;0.0;1305304415
1;0;100.0;0.0;1305310322
1;0;100.0;0.0;1305310602
0;0;100.0;0.0;1305311318
0;0;100.0;0.0;1305313109
0;0;100.0;0.0;1305344566
0;0;100.0;0.0;1305345110
0;0;100.0;0.0;1305345346
0;0;100.0;0.0;1305375156
0;0;100.0;0.0;1305375219
0;0;100.0;0.0;1305375265
1;0;100.0;0.0;1305376834
0;0;100.0;0.0;1305380357
0;0;100.0;0.0;1305381395
0;0;100.0;0.0;1305403027
0;0;100.0;0.0;1305444168
0;0;100.0;0.0;1305448842
0;0;100.0;0.0;1305561481
0;0;100.0;0.0;1305562053
1;0;100.0;0.0;1305564055
0;0;100.0;0.0;1305564415
0;0;100.0;0.0;1305574279
0;0;100.0;0.0;1305574319
0;0;100.0;0.0;1305576093
0;0;100.0;0.0;1305576298
0;0;100.0;0.0;1305580551
0;0;100.0;0.0;1305580603
0;0;100.0;0.0;1305581082
0;0;100.0;0.0;1305598255
0;0;100.0;0.0;1305604665
0;0;100.0;0.0;1305636819
0;0;100.0;0.0;1305638970
1;0;100.0;0.0;1305643582
1;0;100.0;0.0;1305643622
0;0;100.0;0.0;1305645322
0;0;100.0;0.0;1305794059
1;0;100.0;0.0;1305797516
1;0;100.0;0.0;1305802561
0;0;100.0;0.0;1305808092
0;0;100.0;0.0;1305816314
0;0;100.0;0.0;1305824764
0;0;100.0;0.0;1305874223
1;0;100.0;0.0;1305884217
0;0;100.0;0.0;1305891510
0;0;100.0;0.0;1305892639
1;0;100.0;0.0;1305892712
1;0;100.0;0.0;1305892776
1;0;100.0;0.0;1305897599
0;0;100.0;0.0;1305898690
0;0;100.0;0.0;1305900564
0;0;100.0;0.0;1305900717
0;0;100.0;0.0;1305900750
1;0;100.0;0.0;1305901815
0;0;100.0;0.0;1305901838
0;0;100.0;0.0;1305901851
0;0;100.0;0.0;1305905789
0;0;100.0;0.0;1306100777
0;0;100.0;0.0;1306175350
0;0;100.0;0.0;1306274982
0;0;100.0;0.0;1306275011
0;0;100.0;0.0;1306282828
1;0;100.0;0.0;1306395306
0;0;100.0;0.0;1306395326
0;0;100.0;0.0;1306395335
0;0;100.0;0.0;1306436053
0;0;100.0;0.0;1306443798
0;0;100.0;0.0;1306479391
0;0;100.0;0.0;1306506758
1;0;100.0;0.0;1306511571
0;0;100.0;0.0;1306511585
0;0;100.0;0.0;1306885678
0;0;100.0;0.0;1306955508
0;0;100.0;0.0;1306955539
0;0;100.0;0.0;1307121538
1;0;100.0;0.0;1307358066
0;0;100.0;0.0;1307360034
0;0;100.0;0.0;1307371840
1;0;100.0;0.0;1307422785
0;0;100.0;0.0;1307442188
0;0;100.0;0.0;1307444036
0;0;100.0;0.0;1307444057
0;0;100.0;0.0;1307449310
0;0;100.0;0.0;1307449499
0;0;100.0;0.0;1307451779
0;0;100.0;0.0;1307544792
0;0;100.0;0.0;1307544800
0;0;100.0;0.0;1307601490
0;0;100.0;0.0;1307601534
0;0;100.0;0.0;1307629724
0;0;100.0;0.0;1307630656
0;0;100.0;0.0;1307630706
0;0;100.0;0.0;1307631864
0;0;100.0;0.0;1307632002
0;0;100.0;0.0;1307632728
0;0;100.0;0.0;1307634254
0;0;100.0;0.0;1307650595
0;0;100.0;0.0;1307701471
0;0;100.0;0.0;1307710761
0;0;100.0;0.0;1307712626
0;0;100.0;0.0;1307712661
0;0;100.0;0.0;1307714310
0;0;100.0;0.0;1307714360
0;0;100.0;0.0;1307716529
0;0;100.0;0.0;1307716757
0;0;100.0;0.0;1307720649
1;0;100.0;0.0;1307739286
0;0;100.0;0.0;1307753698
0;0;100.0;0.0;1307756166
1;0;100.0;0.0;1307757151
0;0;100.0;0.0;1307759171
0;0;100.0;0.0;1307819298
0;0;100.0;0.0;1307819305
1;0;100.0;0.0;1307993704
0;0;100.0;0.0;1307999053
0;0;100.0;0.0;1308035537
0;0;100.0;0.0;1308066626
1;0;100.0;0.0;1308071488
1;0;100.0;0.0;1308081358
1;0;100.0;0.0;1308142149
0;0;100.0;0.0;1308142302
1;0;100.0;0.0;1308149944
1;0;100.0;0.0;1308170410
1;0;100.0;0.0;1308171409
1;0;100.0;0.0;1308246852
0;0;100.0;0.0;1308250953
0;0;100.0;0.0;1308263646
0;0;100.0;0.0;1308263656
1;0;100.0;0.0;1308315822
1;0;100.0;0.0;1308324585
0;0;100.0;0.0;1308326826
0;0;100.0;0.0;1308333704
1;0;100.0;0.0;1308343139
0;0;100.0;0.0;1308344804
0;0;100.0;0.0;1308570263
0;0;100.0;0.0;1308573008
0;0;100.0;0.0;1308573258
0;0;100.0;0.0;1308573407
0;0;100.0;0.0;1308575416
0;0;100.0;0.0;1308585536
1;0;100.0;0.0;1308628050
0;0;100.0;0.0;1308667294
0;0;100.0;0.0;1308668740
1;0;100.0;0.0;1308669393
0;0;100.0;0.0;1308671130
0;0;100.0;0.0;1308672006
0;0;100.0;0.0;1308689982
0;0;100.0;0.0;1308750961
0;0;100.0;0.0;1308751462
0;0;100.0;0.0;1308832484
0;0;100.0;0.0;1308847709
0;0;100.0;0.0;1308847727
1;0;100.0;0.0;1308848833
0;0;100.0;0.0;1308849677
0;0;100.0;0.0;1308850189
1;0;100.0;0.0;1308925818
0;0;100.0;0.0;1309183412
0;0;100.0;0.0;1309186786
0;0;100.0;0.0;1309426364
0;0;100.0;0.0;1309436733
0;0;100.0;0.0;1309441716
0;0;100.0;0.0;1309441766
0;0;100.0;0.0;1309441785
0;0;100.0;0.0;1309446583
0;0;100.0;0.0;1309447918
0;0;100.0;0.0;1309447923
0;0;100.0;0.0;1309448585
0;0;100.0;0.0;1309449107
0;0;100.0;0.0;1309457358
0;0;100.0;0.0;1309527112
0;0;100.0;0.0;1309527153
0;0;100.0;0.0;1309528533
1;0;100.0;0.0;1309547883
0;0;100.0;0.0;1309548276
0;0;100.0;0.0;1309879057
1;0;100.0;0.0;1309879142
0;0;100.0;0.0;1309879793
1;0;100.0;0.0;1309930404
0;0;100.0;0.0;1309930425
0;0;100.0;0.0;1309948067
0;0;100.0;0.0;1309949253
1;0;100.0;0.0;1309956638
1;0;100.0;0.0;1309959876
0;0;100.0;0.0;1309961328
1;0;100.0;0.0;1309968739
0;0;100.0;0.0;1309991481
0;0;100.0;0.0;1309991502
0;0;100.0;0.0;1310031149
0;0;100.0;0.0;1310031558
0;0;100.0;0.0;1310031587
0;0;100.0;0.0;1310034107
0;0;100.0;0.0;1310035626
0;0;100.0;0.0;1310045903
0;0;100.0;0.0;1310046143
0;0;100.0;0.0;1310054599
0;0;100.0;0.0;1310073263
0;0;100.0;0.0;1310129637
1;0;100.0;0.0;1310133210
0;0;100.0;0.0;1310134754
0;0;100.0;0.0;1310134770
0;0;100.0;0.0;1310134790
0;0;100.0;0.0;1310137414
1;0;100.0;0.0;1310138053
0;0;100.0;0.0;1310149291
1;0;100.0;0.0;1310158870
1;0;100.0;0.0;1310398252
0;0;100.0;0.0;1310418173
0;0;100.0;0.0;1310418981
0;0;100.0;0.0;1310498516
0;0;100.0;0.0;1310500349
1;1;100.0;1.4731903108992928;1310558456
0;1;98.99076089405399;1.4731903108992928;1310562186
0;1;97.99179971891901;1.4731903108992928;1310562254
0;1;97.00300995265022;1.4731903108992928;1310565745
0;1;96.02428621451547;1.4731903108992928;1310582427
0;1;95.05552425202521;1.4731903108992928;1310583416
0;1;94.09662092812445;1.4731903108992928;1310649527
0;0;94.15616794294009;1.4731903108992928;1310649534
0;1;93.20650313768861;1.4731903108992928;1310649886
0;1;92.26649760644219;1.4731903108992928;1310649946
0;1;91.33605147905851;1.4731903108992928;1310650271
0;1;90.41506595055273;1.4731903108992928;1310650373
0;1;89.5034432690862;1.4731903108992928;1310650438
0;1;88.60108672410341;1.4731903108992928;1310650502
0;1;87.70790063461527;1.4731903108992928;1310682289
0;1;86.82379033762653;1.4731903108992928;1310716239
0;1;85.9486621767052;1.4731903108992928;1310716280
1;1;85.9486621767052;2.917841774127051;1310716389
0;1;85.08242349069253;2.917841774127051;1310716429
0;0;85.2327593594453;2.917841774127051;1310716482
0;1;84.37387021508175;2.917841774127051;1310719445
0;0;84.53132235216319;2.917841774127051;1310720503
0;1;83.67963205446125;2.917841774127051;1310720594
0;1;82.83658651123413;2.917841774127051;1310720646
0;1;82.0020967023359;2.917841774127051;1310721266
0;1;81.17607454986732;2.917841774127051;1310722967
0;1;80.35843290769212;2.917841774127051;1310722998
0;1;79.54908555107988;2.917841774127051;1310723517
1;1;79.54908555107988;4.334704849725572;1310723547
0;1;78.74794716647416;4.334704849725572;1310727840
1;1;78.74794716647416;5.7245041560277095;1310730031
0;1;77.95493334138361;5.7245041560277095;1310736798
0;1;77.16996055439505;5.7245041560277095;1310736828
0;1;76.39294616530621;5.7245041560277095;1310736875
0;1;75.62380840537716;5.7245041560277095;1310737156
0;1;74.8624663676982;5.7245041560277095;1310737225
0;1;74.10883999767317;5.7245041560277095;1310737515
0;1;73.36285008361631;5.7245041560277095;1310737547
0;1;72.62441824746129;5.7245041560277095;1310737557
0;1;71.8934669355808;5.7245041560277095;1310738853
1;1;71.8934669355808;7.0879395736387725;1310745241
0;1;71.16991940971543;7.0879395736387725;1310746226
1;1;71.16991940971543;8.4256872932826;1310747003
0;1;70.45369973801004;8.4256872932826;1310747216
0;1;69.74473278615666;8.4256872932826;1310756974
0;1;69.04294420864203;8.4256872932826;1310757422
0;1;68.34826044009868;8.4256872932826;1310757824
0;1;67.66060868675818;8.4256872932826;1310763004
0;1;66.97991691800507;8.4256872932826;1310764122
0;1;66.30611385803026;8.4256872932826;1310764156
1;1;66.30611385803026;9.738400810813934;1310794941
1;1;66.30611385803026;11.026711872479126;1310982180
1;1;66.30611385803026;12.29123137330339;1310987581
0;1;65.6391289775825;12.29123137330339;1311001294
0;0;65.98475057998984;12.29123137330339;1311006670
0;1;65.32107650401349;12.29123137330339;1311009696
0;1;64.66411575470187;12.29123137330339;1311015926
0;0;65.01948277577682;12.29123137330339;1311015936
0;1;64.36562997582257;12.29123137330339;1311020793
1;1;64.36562997582257;13.532550211294115;1311049280
0;0;64.72395829320149;13.532550211294115;1311049289
0;1;64.07315022647464;13.532550211294115;1311059466
1;1;64.07315022647464;14.751240099974803;1311105007
0;1;63.42892164082736;14.751240099974803;1311110948
0;1;62.79120530900679;14.751240099974803;1311111025
0;1;62.159934704884435;14.751240099974803;1311111074
1;1;62.159934704884435;15.947854341601996;1311151347
0;1;61.53504399586033;15.947854341601996;1311151471
0;0;61.92170979734488;15.947854341601996;1311151820
0;1;61.29927953703673;15.947854341601996;1311182829
1;1;61.29927953703673;17.12292856326694;1311194038
0;1;60.6831378497264;17.12292856326694;1311201487
1;1;60.6831378497264;18.276981417944;1311214893
0;1;60.07322056089771;18.276981417944;1311221238
0;1;59.46946416371971;18.276981417944;1311250209
1;1;59.46946416371971;19.410515252418026;1311250244
1;1;59.46946416371971;20.524016743901793;1311253409
1;1;59.46946416371971;21.617957507042803;1311253759
1;1;59.46946416371971;22.69279467291373;1311258166
0;1;58.871805811844794;22.69279467291373;1311262924
0;1;58.28018331228958;22.69279467291373;1311263207
0;1;57.694535118397525;22.69279467291373;1311269858
0;0;58.11963517305592;22.69279467291373;1311271516
0;1;57.53565705851004;22.69279467291373;1311342733
0;1;56.9575743444815;22.69279467291373;1311344247
0;1;56.38532696231275;22.69279467291373;1311350339
0;1;55.818855466448326;22.69279467291373;1311360693
0;1;55.258101027750705;22.69279467291373;1311365510
0;1;54.70300542689236;22.69279467291373;1311367955
0;1;54.15351104782277;22.69279467291373;1311584092
0;0;54.61402053789104;22.69279467291373;1311584112
0;1;54.06546919285052;22.69279467291373;1311609277
1;1;54.06546919285052;23.74897144148363;1311613981
0;0;54.52682208398829;23.74897144148363;1311614007
1;1;54.52682208398829;24.786917608976335;1311620075
0;1;53.979194685525876;24.786917608976335;1311624074
0;1;53.437090709768185;24.786917608976335;1311627676
0;0;53.90469415000956;24.786917608976335;1311668910
0;1;53.36338450933936;24.786917608976335;1311691123
0;0;53.831688621625894;24.786917608976335;1311691136
1;1;53.831688621625894;25.80705007143776;1311693623
0;1;53.29115725242464;25.80705007143776;1311694416
0;1;52.75607544459068;25.80705007143776;1311695847
0;1;52.226387816629874;25.80705007143776;1311698548
0;0;52.70603060589612;25.80705007143776;1311698685
0;0;53.180838874677036;25.80705007143776;1311698738
0;1;52.646950415929716;25.80705007143776;1311699630
0;0;53.12231444560479;25.80705007143776;1311699975
0;0;53.59288820779729;25.80705007143776;1311699978
0;1;53.05492563426286;25.80705007143776;1311705728
0;0;53.526139923333574;25.80705007143776;1311705739
0;1;52.98888793591735;25.80705007143776;1311708122
0;1;52.45704822691757;25.80705007143776;1311714306
0;1;51.93056587800777;25.80705007143776;1311721412
0;0;52.41299459070387;25.80705007143776;1311767795
1;1;52.41299459070387;26.80977330575493;1311771709
0;0;52.89056437900198;26.80977330575493;1311771719
1;1;52.89056437900198;27.79547982929601;1311773985
1;1;52.89056437900198;28.764550639271746;1311774036
0;1;52.35978852457852;28.764550639271746;1311777455
0;1;51.8343577761703;28.764550639271746;1311781814
0;0;52.3176833258859;28.764550639271746;1311788079
0;0;52.79614229051739;28.764550639271746;1311788183
0;1;52.26638780777629;28.764550639271746;1311793003
0;1;52.745328790382096;28.764550639271746;1311845551
0;1;53.219448320136486;28.764550639271746;1311846891
0;1;52.685500260346394;28.764550639271746;1311869557
0;1;52.15692669115736;28.764550639271746;1311945084
0;1;51.633673167572546;28.764550639271746;1311945854
0;1;51.115685803078094;28.764550639271746;1311947123
0;1;50.60291126377593;28.764550639271746;1311970340
0;1;51.098429761290966;28.764550639271746;1312217335
0;1;50.5858606093178;28.764550639271746;1312217375
0;0;51.08151924490668;28.764550639271746;1312217388
0;1;50.569151346588505;28.764550639271746;1312219890
0;1;50.06193811908033;28.764550639271746;1312223435
0;1;49.559827396166874;28.764550639271746;1312225039
0;1;49.062767545705796;28.764550639271746;1312226220
0;1;48.57070746403752;28.764550639271746;1312226396
0;1;48.083596570456;28.764550639271746;1312228168
0;1;47.601384801739755;28.764550639271746;1312230343
0;1;47.12402260674231;28.764550639271746;1312296232
0;1;46.65146094104165;28.764550639271746;1312307220
0;1;46.18365126164761;28.764550639271746;1312307251
0;1;45.720545521766965;28.764550639271746;1312318974
0;1;45.2620961656251;28.764550639271746;1312329376
0;1;44.808256123343995;28.764550639271746;1312336952
0;1;44.358978805875616;28.764550639271746;1312338451
0;1;43.91421809999018;28.764550639271746;1312382224
0;1;43.473928363318635;28.764550639271746;1312392125
0;1;43.03806441944879;28.764550639271746;1312401312
0;1;42.60658155307433;28.764550639271746;1312458678
0;1;42.17943550519626;28.764550639271746;1312470260
0;1;41.756582468376074;28.764550639271746;1312472484
0;1;41.33797908204018;28.764550639271746;1312481701
0;1;40.923582427834766;28.764550639271746;1312482565
0;1;40.51335002503082;28.764550639271746;1312553714
0;0;41.10965063328377;28.764550639271746;1312553808
0;1;40.6975729868883;28.764550639271746;1312571030
0;1;40.289635687775366;28.764550639271746;1312671988
0;1;39.88579694163952;28.764550639271746;1312688274
0;1;39.48601537993682;28.764550639271746;1312819691
0;1;39.090250055470484;28.764550639271746;1312830343
0;1;38.698460438023666;28.764550639271746;1312836231
