instance class;predicted class;recall(0);recall(1);timestamp 
0;0;100.0;0.0;1304620035
0;0;100.0;0.0;1304621670
0;0;100.0;0.0;1304622089
0;0;100.0;0.0;1304628894
0;0;100.0;0.0;1304628904
0;0;100.0;0.0;1304629144
1;0;100.0;0.0;1304670122
0;0;100.0;0.0;1304670149
0;0;100.0;0.0;1304670172
0;0;100.0;0.0;1304670244
0;0;100.0;0.0;1304670364
0;0;100.0;0.0;1304670378
1;0;100.0;0.0;1304670392
0;0;100.0;0.0;1304670471
0;0;100.0;0.0;1304675049
0;0;100.0;0.0;1304676605
0;0;100.0;0.0;1304676624
0;0;100.0;0.0;1304680669
1;0;100.0;0.0;1304681407
0;0;100.0;0.0;1304681421
1;0;100.0;0.0;1304682257
0;0;100.0;0.0;1304682402
1;0;100.0;0.0;1304684333
0;0;100.0;0.0;1304688529
0;0;100.0;0.0;1304689319
0;0;100.0;0.0;1304691161
0;0;100.0;0.0;1304691246
0;0;100.0;0.0;1304691270
0;0;100.0;0.0;1304692565
1;0;100.0;0.0;1304692650
0;0;100.0;0.0;1304693137
0;0;100.0;0.0;1304693141
0;0;100.0;0.0;1304693420
0;0;100.0;0.0;1304694872
0;0;100.0;0.0;1304695414
0;0;100.0;0.0;1304695434
1;0;100.0;0.0;1304696411
1;0;100.0;0.0;1304696803
0;0;100.0;0.0;1304696813
0;0;100.0;0.0;1304700653
1;0;100.0;0.0;1304702217
0;0;100.0;0.0;1304702233
0;0;100.0;0.0;1304710078
0;0;100.0;0.0;1304711763
0;0;100.0;0.0;1304730030
0;0;100.0;0.0;1304731431
0;0;100.0;0.0;1304756917
1;0;100.0;0.0;1304790025
1;0;100.0;0.0;1304820055
0;0;100.0;0.0;1304820078
0;0;100.0;0.0;1304862459
0;0;100.0;0.0;1304927722
0;0;100.0;0.0;1304944911
1;0;100.0;0.0;1304948166
0;0;100.0;0.0;1304949830
1;0;100.0;0.0;1304950078
0;0;100.0;0.0;1304950088
0;0;100.0;0.0;1304950158
0;0;100.0;0.0;1304951155
0;0;100.0;0.0;1304951989
0;0;100.0;0.0;1304954055
0;0;100.0;0.0;1304954071
0;0;100.0;0.0;1304954859
0;0;100.0;0.0;1304955869
0;0;100.0;0.0;1304965724
0;0;100.0;0.0;1304966858
0;0;100.0;0.0;1304967236
0;0;100.0;0.0;1304967925
0;0;100.0;0.0;1304969664
0;0;100.0;0.0;1304969957
0;0;100.0;0.0;1304969965
0;0;100.0;0.0;1304970444
0;0;100.0;0.0;1304970629
0;0;100.0;0.0;1304971678
0;0;100.0;0.0;1304974629
0;0;100.0;0.0;1304977573
0;0;100.0;0.0;1304992817
0;0;100.0;0.0;1305025231
0;0;100.0;0.0;1305027196
0;0;100.0;0.0;1305027269
0;0;100.0;0.0;1305027867
1;0;100.0;0.0;1305028686
0;0;100.0;0.0;1305028704
0;0;100.0;0.0;1305030917
0;0;100.0;0.0;1305031285
0;0;100.0;0.0;1305031731
0;0;100.0;0.0;1305032444
0;0;100.0;0.0;1305032459
0;0;100.0;0.0;1305033600
0;0;100.0;0.0;1305033607
1;0;100.0;0.0;1305035342
0;0;100.0;0.0;1305035824
0;0;100.0;0.0;1305036149
0;0;100.0;0.0;1305042895
0;0;100.0;0.0;1305047201
0;0;100.0;0.0;1305047224
0;0;100.0;0.0;1305048430
0;0;100.0;0.0;1305048442
0;0;100.0;0.0;1305051835
1;0;100.0;0.0;1305054175
0;0;100.0;0.0;1305054204
0;0;100.0;0.0;1305054671
0;0;100.0;0.0;1305054764
0;0;100.0;0.0;1305054777
0;0;100.0;0.0;1305055000
0;0;100.0;0.0;1305055790
0;0;100.0;0.0;1305056197
0;0;100.0;0.0;1305056205
0;0;100.0;0.0;1305056224
0;0;100.0;0.0;1305057200
1;0;100.0;0.0;1305059225
0;0;100.0;0.0;1305059240
0;0;100.0;0.0;1305069234
0;0;100.0;0.0;1305090942
1;0;100.0;0.0;1305099300
0;0;100.0;0.0;1305099391
1;0;100.0;0.0;1305114976
0;0;100.0;0.0;1305116310
0;0;100.0;0.0;1305116569
0;0;100.0;0.0;1305118171
0;0;100.0;0.0;1305120329
0;0;100.0;0.0;1305120380
0;0;100.0;0.0;1305120393
0;0;100.0;0.0;1305121392
0;0;100.0;0.0;1305122099
0;0;100.0;0.0;1305122272
0;0;100.0;0.0;1305123220
0;0;100.0;0.0;1305123250
0;0;100.0;0.0;1305126693
0;0;100.0;0.0;1305126912
0;0;100.0;0.0;1305127917
0;0;100.0;0.0;1305127932
0;0;100.0;0.0;1305127987
0;0;100.0;0.0;1305127994
0;0;100.0;0.0;1305128081
0;0;100.0;0.0;1305131962
0;0;100.0;0.0;1305132155
0;0;100.0;0.0;1305132799
0;0;100.0;0.0;1305132872
0;0;100.0;0.0;1305132887
0;0;100.0;0.0;1305132924
0;0;100.0;0.0;1305132934
0;0;100.0;0.0;1305134144
0;0;100.0;0.0;1305134975
0;0;100.0;0.0;1305135408
0;0;100.0;0.0;1305136425
0;0;100.0;0.0;1305137617
0;0;100.0;0.0;1305137745
0;0;100.0;0.0;1305141426
0;0;100.0;0.0;1305144026
0;0;100.0;0.0;1305144210
0;0;100.0;0.0;1305145859
0;0;100.0;0.0;1305147386
0;0;100.0;0.0;1305181626
1;0;100.0;0.0;1305181649
0;0;100.0;0.0;1305188003
0;0;100.0;0.0;1305194485
0;0;100.0;0.0;1305195279
0;0;100.0;0.0;1305195346
0;0;100.0;0.0;1305195624
0;0;100.0;0.0;1305198297
0;0;100.0;0.0;1305207634
1;0;100.0;0.0;1305213571
1;0;100.0;0.0;1305213985
0;0;100.0;0.0;1305213995
1;0;100.0;0.0;1305214976
0;0;100.0;0.0;1305216202
1;0;100.0;0.0;1305219332
0;0;100.0;0.0;1305219359
0;0;100.0;0.0;1305225526
0;0;100.0;0.0;1305238159
0;0;100.0;0.0;1305256850
0;0;100.0;0.0;1305266765
0;0;100.0;0.0;1305286570
0;0;100.0;0.0;1305291051
0;0;100.0;0.0;1305291813
0;0;100.0;0.0;1305292711
0;0;100.0;0.0;1305294420
0;0;100.0;0.0;1305295024
0;0;100.0;0.0;1305295765
0;0;100.0;0.0;1305300097
0;0;100.0;0.0;1305300116
0;0;100.0;0.0;1305302470
0;0;100.0;0.0;1305304112
1;0;100.0;0.0;1305304195
0;0;100.0;0.0;1305304415
1;0;100.0;0.0;1305310322
1;0;100.0;0.0;1305310602
0;0;100.0;0.0;1305311318
0;0;100.0;0.0;1305313109
0;0;100.0;0.0;1305344566
0;0;100.0;0.0;1305345110
0;0;100.0;0.0;1305345346
0;0;100.0;0.0;1305375156
0;0;100.0;0.0;1305375219
0;0;100.0;0.0;1305375265
1;0;100.0;0.0;1305376834
0;0;100.0;0.0;1305380357
0;0;100.0;0.0;1305381395
0;0;100.0;0.0;1305403027
0;0;100.0;0.0;1305444168
0;0;100.0;0.0;1305448842
0;0;100.0;0.0;1305561481
0;0;100.0;0.0;1305562053
1;0;100.0;0.0;1305564055
0;0;100.0;0.0;1305564415
0;0;100.0;0.0;1305574279
0;0;100.0;0.0;1305574319
0;0;100.0;0.0;1305576093
0;0;100.0;0.0;1305576298
0;0;100.0;0.0;1305580551
0;0;100.0;0.0;1305580603
0;0;100.0;0.0;1305581082
0;0;100.0;0.0;1305598255
0;0;100.0;0.0;1305604665
0;0;100.0;0.0;1305636819
0;0;100.0;0.0;1305638970
1;0;100.0;0.0;1305643582
1;0;100.0;0.0;1305643622
0;0;100.0;0.0;1305645322
0;0;100.0;0.0;1305794059
1;0;100.0;0.0;1305797516
1;0;100.0;0.0;1305802561
0;0;100.0;0.0;1305808092
0;0;100.0;0.0;1305816314
0;0;100.0;0.0;1305824764
0;0;100.0;0.0;1305874223
1;0;100.0;0.0;1305884217
0;0;100.0;0.0;1305891510
0;0;100.0;0.0;1305892639
1;0;100.0;0.0;1305892712
1;0;100.0;0.0;1305892776
1;0;100.0;0.0;1305897599
0;0;100.0;0.0;1305898690
0;0;100.0;0.0;1305900564
0;0;100.0;0.0;1305900717
0;0;100.0;0.0;1305900750
1;0;100.0;0.0;1305901815
0;0;100.0;0.0;1305901838
0;0;100.0;0.0;1305901851
0;0;100.0;0.0;1305905789
0;0;100.0;0.0;1306100777
0;0;100.0;0.0;1306175350
0;0;100.0;0.0;1306274982
0;0;100.0;0.0;1306275011
0;0;100.0;0.0;1306282828
1;0;100.0;0.0;1306395306
0;0;100.0;0.0;1306395326
0;0;100.0;0.0;1306395335
0;0;100.0;0.0;1306436053
0;0;100.0;0.0;1306443798
0;0;100.0;0.0;1306479391
0;0;100.0;0.0;1306506758
1;0;100.0;0.0;1306511571
0;0;100.0;0.0;1306511585
0;0;100.0;0.0;1306885678
0;0;100.0;0.0;1306955508
0;0;100.0;0.0;1306955539
0;0;100.0;0.0;1307121538
1;0;100.0;0.0;1307358066
0;0;100.0;0.0;1307360034
0;0;100.0;0.0;1307371840
1;0;100.0;0.0;1307422785
0;0;100.0;0.0;1307442188
0;0;100.0;0.0;1307444036
0;0;100.0;0.0;1307444057
0;0;100.0;0.0;1307449310
0;0;100.0;0.0;1307449499
0;0;100.0;0.0;1307451779
0;0;100.0;0.0;1307544792
0;0;100.0;0.0;1307544800
0;0;100.0;0.0;1307601490
0;0;100.0;0.0;1307601534
0;0;100.0;0.0;1307629724
0;0;100.0;0.0;1307630656
0;0;100.0;0.0;1307630706
0;0;100.0;0.0;1307631864
0;0;100.0;0.0;1307632002
0;0;100.0;0.0;1307632728
0;0;100.0;0.0;1307634254
0;0;100.0;0.0;1307650595
0;0;100.0;0.0;1307701471
0;0;100.0;0.0;1307710761
0;0;100.0;0.0;1307712626
0;0;100.0;0.0;1307712661
0;0;100.0;0.0;1307714310
0;0;100.0;0.0;1307714360
0;0;100.0;0.0;1307716529
0;0;100.0;0.0;1307716757
0;0;100.0;0.0;1307720649
1;0;100.0;0.0;1307739286
0;0;100.0;0.0;1307753698
0;0;100.0;0.0;1307756166
1;0;100.0;0.0;1307757151
0;0;100.0;0.0;1307759171
0;0;100.0;0.0;1307819298
0;0;100.0;0.0;1307819305
1;0;100.0;0.0;1307993704
0;0;100.0;0.0;1307999053
0;0;100.0;0.0;1308035537
0;0;100.0;0.0;1308066626
1;0;100.0;0.0;1308071488
1;0;100.0;0.0;1308081358
1;0;100.0;0.0;1308142149
0;0;100.0;0.0;1308142302
1;0;100.0;0.0;1308149944
1;0;100.0;0.0;1308170410
1;0;100.0;0.0;1308171409
1;0;100.0;0.0;1308246852
0;0;100.0;0.0;1308250953
0;0;100.0;0.0;1308263646
0;0;100.0;0.0;1308263656
1;0;100.0;0.0;1308315822
1;0;100.0;0.0;1308324585
0;0;100.0;0.0;1308326826
0;0;100.0;0.0;1308333704
1;0;100.0;0.0;1308343139
0;0;100.0;0.0;1308344804
0;0;100.0;0.0;1308570263
0;0;100.0;0.0;1308573008
0;0;100.0;0.0;1308573258
0;0;100.0;0.0;1308573407
0;0;100.0;0.0;1308575416
0;0;100.0;0.0;1308585536
1;0;100.0;0.0;1308628050
0;0;100.0;0.0;1308667294
0;0;100.0;0.0;1308668740
1;0;100.0;0.0;1308669393
0;0;100.0;0.0;1308671130
0;0;100.0;0.0;1308672006
0;0;100.0;0.0;1308689982
0;0;100.0;0.0;1308750961
0;0;100.0;0.0;1308751462
0;0;100.0;0.0;1308832484
0;0;100.0;0.0;1308847709
0;0;100.0;0.0;1308847727
1;0;100.0;0.0;1308848833
0;0;100.0;0.0;1308849677
0;0;100.0;0.0;1308850189
1;0;100.0;0.0;1308925818
0;0;100.0;0.0;1309183412
0;0;100.0;0.0;1309186786
0;0;100.0;0.0;1309426364
0;0;100.0;0.0;1309436733
0;0;100.0;0.0;1309441716
0;0;100.0;0.0;1309441766
0;0;100.0;0.0;1309441785
0;0;100.0;0.0;1309446583
0;0;100.0;0.0;1309447918
0;0;100.0;0.0;1309447923
0;0;100.0;0.0;1309448585
0;0;100.0;0.0;1309449107
0;0;100.0;0.0;1309457358
0;0;100.0;0.0;1309527112
0;0;100.0;0.0;1309527153
0;0;100.0;0.0;1309528533
1;0;100.0;0.0;1309547883
0;0;100.0;0.0;1309548276
0;0;100.0;0.0;1309879057
1;0;100.0;0.0;1309879142
0;0;100.0;0.0;1309879793
1;0;100.0;0.0;1309930404
0;0;100.0;0.0;1309930425
0;0;100.0;0.0;1309948067
0;0;100.0;0.0;1309949253
1;0;100.0;0.0;1309956638
1;0;100.0;0.0;1309959876
0;0;100.0;0.0;1309961328
1;0;100.0;0.0;1309968739
0;0;100.0;0.0;1309991481
0;0;100.0;0.0;1309991502
0;0;100.0;0.0;1310031149
0;0;100.0;0.0;1310031558
0;0;100.0;0.0;1310031587
0;0;100.0;0.0;1310034107
0;0;100.0;0.0;1310035626
0;0;100.0;0.0;1310045903
0;0;100.0;0.0;1310046143
0;0;100.0;0.0;1310054599
0;0;100.0;0.0;1310073263
0;0;100.0;0.0;1310129637
1;0;100.0;0.0;1310133210
0;0;100.0;0.0;1310134754
0;0;100.0;0.0;1310134770
0;0;100.0;0.0;1310134790
0;0;100.0;0.0;1310137414
1;0;100.0;0.0;1310138053
0;0;100.0;0.0;1310149291
1;0;100.0;0.0;1310158870
1;0;100.0;0.0;1310398252
0;0;100.0;0.0;1310418173
0;0;100.0;0.0;1310418981
0;0;100.0;0.0;1310498516
0;1;98.99066669872768;0.0;1310500349
1;0;98.99066669872768;0.0;1310558456
0;0;99.00085328511345;0.0;1310562186
0;1;98.00179026303094;0.0;1310562254
0;0;98.02195326998093;0.0;1310565745
0;1;97.0329487785688;0.0;1310582427
0;1;96.0540107037265;0.0;1310583416
0;1;95.08503482502223;0.0;1310649527
0;0;95.13461177078995;0.0;1310649534
0;1;94.17507832190604;0.0;1310649886
0;0;94.23382377863018;0.0;1310649946
0;1;93.28353847813709;0.0;1310650271
0;0;93.35126380416371;0.0;1310650373
0;0;93.41830062657256;0.0;1310650438
0;0;93.48465605704315;0.0;1310650502
0;1;92.54223878590129;0.0;1310682289
0;1;91.60939755238627;0.0;1310716239
0;1;90.68603353785318;0.0;1310716280
1;1;90.68603353785318;1.466252147802538;1310716389
0;1;89.77204897378834;1.466252147802538;1310716429
0;0;89.87512388693708;1.466252147802538;1310716482
0;1;88.96945370994233;1.466252147802538;1310719445
0;1;88.0729789708731;1.466252147802538;1310720503
0;0;88.19314896003611;1.466252147802538;1310720594
0;1;87.30463117681336;1.466252147802538;1310720646
0;1;86.42513060761996;1.466252147802538;1310721266
0;1;85.55455442380574;1.466252147802538;1310722967
0;1;84.692810778741;1.466252147802538;1310722998
0;1;83.83980879690081;1.466252147802538;1310723517
1;1;83.83980879690081;2.9043004110817447;1310723547
0;1;82.99545856308106;2.9043004110817447;1310727840
1;1;82.99545856308106;4.314880242792139;1310730031
0;1;82.15967111174452;4.314880242792139;1310736798
0;1;81.33235841649508;4.314880242792139;1310736828
0;1;80.51343337967846;4.314880242792139;1310736875
0;1;79.70280982210755;4.314880242792139;1310737156
0;1;78.90040247291105;4.314880242792139;1310737225
0;1;78.10612695950331;4.314880242792139;1310737515
0;1;77.319899797674;4.314880242792139;1310737547
0;1;76.54163838179602;4.314880242792139;1310737557
0;1;75.77126097514999;4.314880242792139;1310738853
1;1;75.77126097514999;5.698701988277814;1310745241
0;1;75.00868670036374;5.698701988277814;1310746226
1;1;75.00868670036374;7.056451948786088;1310747003
0;1;74.2538355299653;7.056451948786088;1310747216
0;1;73.50662827704795;7.056451948786088;1310756974
0;1;72.76698658604579;7.056451948786088;1310757422
0;1;72.03483292361825;7.056451948786088;1310757824
0;1;71.31009056964234;7.056451948786088;1310763004
0;1;70.59268360831105;7.056451948786088;1310764122
0;0;70.8885146675616;7.056451948786088;1310764156
1;1;70.8885146675616;8.38879339135748;1310794941
1;1;70.8885146675616;9.696367508220119;1310982180
1;1;70.8885146675616;10.979794328609847;1310987581
0;1;70.1754346100891;10.979794328609847;1311001294
0;0;70.47542741511543;10.979794328609847;1311006670
0;1;69.76658614864637;10.979794328609847;1311009696
0;1;69.06491509289896;10.979794328609847;1311015926
0;0;69.37602401814398;10.979794328609847;1311015936
0;1;68.67836070835746;10.979794328609847;1311020793
1;1;68.67836070835746;12.239673585745727;1311049280
0;0;68.99332152560521;12.239673585745727;1311049289
0;1;68.29958443993844;12.239673585745727;1311059466
1;1;68.29958443993844;13.476585541513137;1311105007
0;1;67.61286083530041;13.476585541513137;1311110948
0;1;66.93307904995112;13.476585541513137;1311111025
0;1;66.26016816952291;13.476585541513137;1311111074
1;1;66.26016816952291;14.691091771241963;1311151347
0;1;65.59405801892366;14.691091771241963;1311151471
0;0;65.93992091632336;14.691091771241963;1311151820
0;1;65.27710003694244;14.691091771241963;1311182829
1;1;65.27710003694244;15.883735910814595;1311194038
0;1;64.62097580737158;15.883735910814595;1311201487
1;1;64.62097580737158;17.055044368196555;1311214893
0;1;63.97147988869483;17.055044368196555;1311221238
0;1;63.32854465300872;17.055044368196555;1311250209
1;1;63.32854465300872;18.205527001350788;1311250244
1;1;63.32854465300872;19.335677764373965;1311253409
1;1;63.32854465300872;20.445975323579344;1311253759
1;1;63.32854465300872;21.536883645144357;1311258166
0;1;62.692103175753154;21.536883645144357;1311262924
0;0;63.06702272965392;21.536883645144357;1311263207
0;1;62.433272355914404;21.536883645144357;1311269858
0;0;62.810755927352055;21.536883645144357;1311271516
0;1;62.17964207554555;21.536883645144357;1311342733
0;1;61.55489947094123;21.536883645144357;1311344247
0;1;60.93646319644564;21.536883645144357;1311350339
0;1;60.32426900836102;21.536883645144357;1311360693
0;1;59.71825332916172;21.536883645144357;1311365510
0;1;59.11835324035276;21.536883645144357;1311367955
0;0;59.52901139206175;21.536883645144357;1311584092
0;0;59.93552614929521;21.536883645144357;1311584112
0;0;60.337939683451644;21.536883645144357;1311609277
1;0;60.337939683451644;21.242645144642978;1311613981
0;0;60.73629372939462;21.242645144642978;1311614007
1;0;60.73629372939462;20.95348547647707;1311620075
0;0;61.13062959011734;20.95348547647707;1311624074
0;0;61.52098814135458;20.95348547647707;1311627676
0;0;61.90740983614258;20.95348547647707;1311668910
0;0;62.28993470932733;20.95348547647707;1311691123
0;0;62.66860238202224;20.95348547647707;1311691136
1;0;62.66860238202224;20.66928849828197;1311693623
0;0;63.04345206601554;20.66928849828197;1311694416
0;0;63.41452256812813;20.66928849828197;1311695847
0;0;63.78185229452249;20.66928849828197;1311698548
0;0;64.1454792549632;20.66928849828197;1311698685
0;0;64.50544106702972;20.66928849828197;1311698738
0;0;64.86177496028206;20.66928849828197;1311699630
0;0;65.21451778037974;20.66928849828197;1311699975
0;0;65.56370599315471;20.66928849828197;1311699978
0;0;65.90937568863896;20.66928849828197;1311705728
0;0;66.25156258504697;20.66928849828197;1311705739
0;0;66.59030203271395;20.66928849828197;1311708122
0;0;66.92562901799019;20.66928849828197;1311714306
0;0;67.25757816709209;20.66928849828197;1311721412
0;0;67.58618374991038;20.66928849828197;1311767795
1;0;67.58618374991038;20.389941527525473;1311771709
0;0;67.91147968377608;20.389941527525473;1311771719
1;0;67.91147968377608;20.115335213457538;1311773985
1;0;67.91147968377608;19.845363414709297;1311774036
0;0;68.23349953718476;19.845363414709297;1311777455
0;0;68.55227653347939;19.845363414709297;1311781814
0;0;68.86784355449255;19.845363414709297;1311788079
0;0;69.18023314414833;19.845363414709297;1311788183
0;0;69.48947751202432;19.845363414709297;1311793003
0;0;69.79560853687452;19.845363414709297;1311845551
0;0;70.09865777011306;19.845363414709297;1311846891
0;0;70.39865643925987;19.845363414709297;1311869557
0;0;70.6956354513481;19.845363414709297;1311945084
0;0;70.98962539629427;19.845363414709297;1311945854
0;0;71.2806565502314;19.845363414709297;1311947123
0;0;71.56875887880523;19.845363414709297;1311970340
0;0;71.85396204043471;19.845363414709297;1312217335
0;0;72.13629538953631;19.845363414709297;1312217375
0;0;72.41578797971341;19.845363414709297;1312217388
0;0;72.69246856691043;19.845363414709297;1312219890
0;0;72.96636561253275;19.845363414709297;1312223435
0;0;73.2375072865323;19.845363414709297;1312225039
0;0;73.50592147045964;19.845363414709297;1312226220
0;0;73.77163576048265;19.845363414709297;1312226396
0;0;74.03467747037236;19.845363414709297;1312228168
0;0;74.29507363445616;19.845363414709297;1312230343
0;0;74.55285101053902;19.845363414709297;1312296232
0;0;74.80803608279285;19.845363414709297;1312307220
0;0;75.06065506461441;19.845363414709297;1312307251
0;0;75.31073390145232;19.845363414709297;1312318974
0;0;75.55829827360324;19.845363414709297;1312329376
0;0;75.8033735989779;19.845363414709297;1312336952
0;0;76.04598503583702;19.845363414709297;1312338451
0;0;76.28615748549767;19.845363414709297;1312382224
0;0;76.52391559501032;19.845363414709297;1312392125
0;0;76.75928375980708;19.845363414709297;1312401312
0;0;76.99228612632109;19.845363414709297;1312458678
0;0;77.22294659457783;19.845363414709297;1312470260
0;0;77.45128882075846;19.845363414709297;1312472484
0;0;77.67733621973537;19.845363414709297;1312481701
0;0;77.9011119675806;19.845363414709297;1312482565
0;0;78.1226390040472;19.845363414709297;1312553714
0;0;78.34194003502382;19.845363414709297;1312553808
0;0;78.55903753496302;19.845363414709297;1312571030
0;0;78.7739537492834;19.845363414709297;1312671988
0;0;78.986710696746;19.845363414709297;1312688274
0;0;79.19733017180518;19.845363414709297;1312819691
0;0;79.40583374693435;19.845363414709297;1312830343
0;0;79.61224277492661;19.845363414709297;1312836231
0;0;79.81657839117105;19.845363414709297;1312836269
0;0;80.01886151590429;19.845363414709297;1312843280
0;0;80.2191128564384;19.845363414709297;1312843311
